sort_id,Manuscript.ID,Submission.Question.Response.y,appar_link,appar_supp,appar_data,appar_code,Is a link and/or supplementary materials provided?,How is it provided?,Is data and/or code provided?,Checked by,Notes
1587,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1588,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1589,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1590,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1591,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1592,[redacted],[redacted],FALSE,FALSE,FALSE,FALSE,No,NA,NA,[redacted],accession numbers only
1593,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1594,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1595,[redacted],[redacted],TRUE,FALSE,FALSE,TRUE,Yes,Link,Data and Code,[redacted],also accession numbers
1596,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1597,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],apparent duplicate
1598,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1599,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1600,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1601,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1602,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1603,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1604,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1605,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1606,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1607,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1608,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1609,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1610,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1611,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1612,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],also accession numbers
1613,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1614,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1615,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],
1616,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1617,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1618,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1619,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1620,[redacted],[redacted],FALSE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Unclear,[redacted],
1621,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1622,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1623,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data and Code,[redacted],
1624,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],
1625,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1626,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1627,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1628,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1629,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1630,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1631,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1632,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],
1633,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1634,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1635,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1636,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1637,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1638,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1639,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1640,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1641,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1642,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1643,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1644,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1645,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],
1646,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1647,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],
1648,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1649,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1650,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Data,[redacted],
1651,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1652,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],
1653,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1654,[redacted],[redacted],TRUE,TRUE,FALSE,TRUE,Yes,Both,Code,[redacted],
1655,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Unclear,NA,NA,[redacted],"appears links are provided with manuscript, but are not included here"
1656,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1657,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1658,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1659,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1660,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1661,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1662,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1663,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1664,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1665,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1666,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1667,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1668,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1669,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1670,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1671,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1672,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1673,[redacted],[redacted],TRUE,TRUE,FALSE,TRUE,Yes,Both,Data and Code,[redacted],
1674,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1675,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data,[redacted],
1676,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1677,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1678,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data,[redacted],
1679,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],also accession numbers
1680,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1681,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1682,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1683,[redacted],[redacted],FALSE,FALSE,TRUE,FALSE,No,NA,NA,[redacted],accession numbers only
1684,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1685,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1686,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1687,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1688,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1689,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],
1690,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],
1691,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1692,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1693,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],
1694,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1695,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1696,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,No,NA,NA,[redacted],not shared
1697,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1698,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],also accession numbers
1699,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1700,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1701,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1702,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1703,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1704,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1705,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1706,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1707,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1708,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1709,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1710,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1711,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1712,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1713,[redacted],[redacted],FALSE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Unclear,[redacted],
1714,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1715,[redacted],[redacted],FALSE,FALSE,TRUE,FALSE,Unclear,NA,NA,[redacted],unclear what direct submission means
1716,[redacted],[redacted],TRUE,FALSE,FALSE,TRUE,Yes,Link,Code,[redacted],
1717,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1718,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1719,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1720,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1721,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1722,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1723,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1724,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1725,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1726,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1727,[redacted],[redacted],FALSE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Unclear,[redacted],
1728,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1729,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1730,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1731,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1732,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1733,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1734,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1735,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1736,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1737,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1738,[redacted],[redacted],FALSE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Unclear,[redacted],
1739,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1740,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1741,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1742,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1743,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1744,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1745,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],
1746,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1747,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,No,NA,NA,[redacted],accession numbers only
1748,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1749,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1750,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1751,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data,[redacted],
1752,[redacted],[redacted],FALSE,FALSE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1753,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1754,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],
1755,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1756,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1757,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1758,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1759,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1760,[redacted],[redacted],FALSE,TRUE,FALSE,TRUE,Yes,Supplementary materials,Code,[redacted],
1761,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1762,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1763,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1764,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1765,[redacted],[redacted],FALSE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Data,[redacted],
1766,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1767,[redacted],[redacted],TRUE,TRUE,FALSE,TRUE,Yes,Supplementary materials,Code,[redacted],simulation only
1768,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1769,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1770,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1771,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1772,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1773,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1774,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1775,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1776,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1777,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1778,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1779,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1780,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],
1781,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1782,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],includes embargoed accession numbers
1783,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1784,[redacted],[redacted],FALSE,FALSE,TRUE,FALSE,No,NA,NA,[redacted],states it is within the manuscript
1785,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1786,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1787,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1788,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1789,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1790,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1791,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1792,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1793,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1794,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1795,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1796,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1797,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1798,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1799,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1800,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Both,Data and Code,[redacted],
1801,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1802,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1803,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1804,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1805,[redacted],[redacted],FALSE,FALSE,TRUE,TRUE,No,NA,NA,[redacted],"states 'illustrative' data within the manuscript, explicity doesn't provide their code"
1806,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,No,NA,NA,[redacted],"generic link, not to data/code"
1807,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1808,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1809,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1810,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1811,[redacted],[redacted],FALSE,FALSE,TRUE,TRUE,Yes,Supplementary materials,Data,[redacted],
1812,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1813,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1814,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1815,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1816,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1817,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1818,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1819,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1820,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1821,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1822,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Both,Data,[redacted],
1823,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1824,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1825,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1826,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],also accession numbers
1827,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1828,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1829,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1830,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1831,[redacted],[redacted],TRUE,TRUE,FALSE,FALSE,Yes,Supplementary materials,Unclear,[redacted],
1832,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1833,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1834,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
1835,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1836,[redacted],[redacted],TRUE,FALSE,FALSE,FALSE,Yes,Link,Unclear,[redacted],
1837,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1838,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1839,[redacted],[redacted],TRUE,TRUE,TRUE,FALSE,Yes,Link,Data,[redacted],also accession numbers
1840,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1841,[redacted],[redacted],FALSE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1842,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data,[redacted],
1843,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1844,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Unclear,[redacted],
1845,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1846,[redacted],[redacted],FALSE,TRUE,TRUE,FALSE,Yes,Supplementary materials,Data,[redacted],
1847,[redacted],[redacted],TRUE,TRUE,TRUE,TRUE,Yes,Supplementary materials,Data and Code,[redacted],
1848,[redacted],[redacted],TRUE,FALSE,TRUE,FALSE,Yes,Link,Data,[redacted],
1849,[redacted],[redacted],TRUE,FALSE,TRUE,TRUE,Yes,Link,Data and Code,[redacted],
